selected_image,player_id,time_stamp,trial_id
f8,13,5,653
f7,14,5,654
f4,13,6,655
f3,14,5,656
f14,13,7,657
f13,14,8,658
f2,13,10,659
f9,14,7,660
f6,13,12,661
f1,14,7,662
f16,13,15,663
f5,14,6,664
f12,13,5,665
f15,14,9,666
f9,15,157,667
f6,16,29,668
f15,15,26,669
f14,16,28,670
f13,15,18,671
f16,16,36,672
f11,15,33,673
f8,16,30,674
f3,15,15,675
f10,16,17,676
f5,15,28,677
f4,16,20,678
f7,15,19,679
f2,16,28,680
f1,15,16,681
f12,16,33,682
f14,15,21,683
f9,16,20,684
f16,15,29,685
f3,16,11,686
f10,15,19,687
f11,16,20,688
f12,15,18,689
f7,16,11,690
f6,15,17,691
f13,16,9,692
f2,15,14,693
f15,16,15,694
f8,15,17,695
f1,16,15,696
f4,15,21,697
f5,16,16,698
f9,15,16,699
f10,16,12,700
f15,15,13,701
f12,16,8,702
f1,15,13,703
f4,16,13,704
f7,15,15,705
f16,16,11,706
f13,15,7,707
f2,16,11,708
f11,15,9,709
f6,16,11,710
f5,15,11,711
f8,16,17,712
f3,15,10,713
f14,16,9,714
f10,15,16,715
f15,16,12,716
f6,15,9,717
f1,16,13,718
f16,15,10,719
f13,16,6,720
f12,15,26,721
f7,16,14,722
f2,15,10,723
f9,16,12,724
f14,15,6,725
f5,16,13,726
f8,15,8,727
f11,16,13,728
f4,15,12,729
f3,16,8,730
f7,15,11,731
f6,16,9,732
f11,15,6,733
f10,16,8,734
f9,15,12,735
f4,16,11,736
f13,15,5,737
f12,16,8,738
f1,15,11,739
f8,16,11,740
f15,15,9,741
f14,16,6,742
f5,15,11,743
f16,16,11,744
f3,15,7,745
f2,16,15,746
f10,15,11,747
f11,16,8,748
f8,15,9,749
f7,16,8,750
f4,15,9,751
f3,16,7,752
f13,16,5,753
f2,15,13,754
f9,16,10,755
f6,15,9,756
f16,15,9,757
f5,16,8,758
f12,15,18,759
f15,16,8,760
f9,17,57,761
f6,18,44,762
f15,17,30,763
f14,18,38,764
f13,17,17,765
f16,18,62,766
f11,17,20,767
f8,18,60,768
f3,17,22,769
f10,18,35,770
f5,17,29,771
f4,18,48,772
f7,17,18,773
f2,18,19,774
f1,17,18,775
f12,18,81,776
f14,17,15,777
f9,18,20,778
f16,17,16,779
f3,18,14,780
f10,17,12,781
f11,18,19,782
